ID,Year,Mileage,Price
"/tweedehands/bmw/5-serie/37923086",2012,132604,26850
"/tweedehands/bmw/3-serie/37923081",2012,165417,14450
"/tweedehands/bmw/3-serie/37922998",2012,99876,22845
"/tweedehands/bmw/4-serie/37922646",2015,98800,32995
"/tweedehands/bmw/2-serie/37922110",2016,64906,37895
"/tweedehands/bmw/3-serie/37921720",2016,19380,26950
"/tweedehands/bmw/2-serie/37917990",2017,6589,45945
"/tweedehands/bmw/5-serie/37915205",2015,41756,36995
"/tweedehands/bmw/5-serie/37915201",2011,96567,25950
"/tweedehands/bmw/x5/37914421",2011,174458,27300
"/tweedehands/bmw/4-serie/37914118",2014,91500,39900
"/tweedehands/bmw/x1/37913768",2011,199533,13945
"/tweedehands/bmw/7-serie/37913247",2015,27918,57995
"/tweedehands/bmw/5-serie/37912359",2013,76434,27445
"/tweedehands/bmw/1-serie/37911168",2011,231977,8499
"/tweedehands/bmw/5-serie/37908875",2013,108369,29950
"/tweedehands/bmw/1-serie/37907608",2010,77098,13990
"/tweedehands/bmw/5-serie/37905374",2012,92533,25950
"/tweedehands/bmw/3-serie/37904971",2012,128040,17900
"/tweedehands/bmw/4-serie/37904814",2014,13801,46850
"/tweedehands/bmw/1-serie/37904210",2014,98542,15950
"/tweedehands/bmw/5-serie/37903798",2013,111633,29450
"/tweedehands/bmw/3-serie/37903743",2013,113385,22300
"/tweedehands/bmw/3-serie/37903466",2015,34957,26950
"/tweedehands/bmw/x5/37903234",2015,67882,66500
"/tweedehands/bmw/3-serie/37900793",2011,95000,22000
"/tweedehands/bmw/3-serie/37900550",2013,133722,18835
"/tweedehands/bmw/3-serie/37900523",2012,165321,13998
"/tweedehands/bmw/1-serie/37900315",2013,88769,26950
"/tweedehands/bmw/1-serie/37899593",2014,88129,20950
"/tweedehands/bmw/x3/37898095",2015,70791,42450
"/tweedehands/bmw/5-serie/37897738",2010,140828,22995
"/tweedehands/bmw/1-serie/37897355",2014,145025,15900
"/tweedehands/bmw/3-serie/37897328",2013,166144,17400
"/tweedehands/bmw/1-serie/37897302",2015,85137,18500
"/tweedehands/bmw/3-serie/37719041",2013,125600,23950
"/tweedehands/bmw/3-serie/37893326",2014,88803,24995
"/tweedehands/bmw/1-serie/37893094",2015,37708,22880
"/tweedehands/bmw/i3/37893078",2016,20067,37880
"/tweedehands/bmw/i3/37893014",2015,12018,29995
"/tweedehands/bmw/1-serie/37892807",2014,61178,17990
"/tweedehands/bmw/3-serie/37892734",2012,113893,31900
"/tweedehands/bmw/x3/37891250",2015,95809,26950
"/tweedehands/bmw/x1/37890767",2017,4000,37695
"/tweedehands/bmw/x3/37890582",2013,146611,28495
"/tweedehands/bmw/4-serie/37889986",2017,2583,47950
"/tweedehands/bmw/x1/37888489",2017,9895,39850
"/tweedehands/bmw/3-serie/37888457",2014,100667,20945
"/tweedehands/bmw/4-serie/37888282",2014,86641,30900
"/tweedehands/bmw/3-serie/37888187",2012,145632,15499
"/tweedehands/bmw/5-serie/37887818",2013,116094,27445
"/tweedehands/bmw/x4/37887350",2015,67458,44880
"/tweedehands/bmw/x1/37887252",2011,131928,18944
"/tweedehands/bmw/3-serie/37887231",2014,51591,32890
"/tweedehands/bmw/3-serie/37887183",2013,38398,22945
"/tweedehands/bmw/1-serie/37887056",2012,110442,22900
"/tweedehands/bmw/5-serie/37886924",2013,127624,28900
"/tweedehands/bmw/5-serie/37886164",2012,103250,39950
"/tweedehands/bmw/x5/37884937",2014,105746,58695
"/tweedehands/bmw/x1/37881579",2011,31806,22840
"/tweedehands/bmw/x3/37881566",2017,5000,90818
"/tweedehands/bmw/2-serie/37878343",2017,3500,36495
"/tweedehands/bmw/1-serie/37875623",2012,97784,13700
"/tweedehands/bmw/1-serie/37874842",2012,133858,12900
"/tweedehands/bmw/1-serie/37874841",2011,95019,19999
"/tweedehands/bmw/5-serie/37874769",2014,275830,19900
"/tweedehands/bmw/1-serie/37874454",2015,79948,18445
"/tweedehands/bmw/x5/37874159",2013,170546,38445
"/tweedehands/bmw/5-serie/37873755",2015,57122,34950
"/tweedehands/bmw/3-serie/37872520",2012,81458,18950
"/tweedehands/bmw/1-serie/37871298",2012,73913,14900
"/tweedehands/bmw/x6/37871248",2014,64319,72850
"/tweedehands/bmw/1-serie/37871247",2014,81933,29850
"/tweedehands/bmw/3-serie/37870628",2014,189800,18950
"/tweedehands/bmw/3-serie/37870140",2013,135679,18900
"/tweedehands/bmw/3-serie/37868756",2013,179814,15950
"/tweedehands/bmw/3-serie/37861646",2013,96597,20499
"/tweedehands/bmw/5-serie/37860762",2010,97018,23950
"/tweedehands/bmw/3-serie/37858002",2017,19122,38450
"/tweedehands/bmw/3-serie/37856749",2013,64149,20745
"/tweedehands/bmw/3-serie/37855540",2017,24247,36950
"/tweedehands/bmw/3-serie/37853411",2017,15000,45895
"/tweedehands/bmw/3-serie/37850855",2015,114977,24400
"/tweedehands/bmw/3-serie/37850731",2010,253750,10500
"/tweedehands/bmw/1-serie/37850240",2012,41000,21000
"/tweedehands/bmw/2-serie/37843312",2016,59473,21750
"/tweedehands/bmw/2-serie/37843311",2016,47751,22500
"/tweedehands/bmw/3-serie/37843085",2017,12456,46995
"/tweedehands/bmw/5-serie/37843084",2016,31967,43750
"/tweedehands/bmw/x4/37843018",2016,5098,66880
"/tweedehands/bmw/x1/37841185",2013,171207,21500
"/tweedehands/bmw/6-serie/37840017",2013,35124,57899
"/tweedehands/bmw/z4/37839901",2014,43851,37900
"/tweedehands/bmw/x3/37839620",2016,38858,49450
"/tweedehands/bmw/3-serie/37838642",2015,72709,30945
"/tweedehands/bmw/2-serie/37837697",2016,17524,26899
"/tweedehands/bmw/3-serie/37837126",2013,79882,26950
"/tweedehands/bmw/5-serie/37836174",2017,5000,74900
"/tweedehands/bmw/3-serie/37835884",2017,5000,39250
"/tweedehands/bmw/1-serie/37835494",2017,5000,34800
"/tweedehands/bmw/6-serie/37835255",2015,58590,63450
"/tweedehands/bmw/2-serie/37830388",2017,24026,31875
"/tweedehands/bmw/2-serie/37826658",2016,43515,24888
"/tweedehands/bmw/1-serie/37826245",2014,99919,18940
"/tweedehands/bmw/3-serie/37825872",2010,165720,12450
"/tweedehands/bmw/3-serie/37825726",2013,95322,18450
"/tweedehands/bmw/x3/37825525",2013,91310,32950
"/tweedehands/bmw/x1/37824105",2012,92227,26950
"/tweedehands/bmw/x1/37823634",2017,18943,44995
"/tweedehands/bmw/x1/37822043",2010,110147,22400
"/tweedehands/bmw/3-serie/37822023",2013,107108,18600
"/tweedehands/bmw/x1/37821588",2013,128606,21350
"/tweedehands/bmw/3-serie/37819945",2011,155464,13700
"/tweedehands/bmw/3-serie/37818911",2010,76752,17900
"/tweedehands/bmw/3-serie-gt/37818680",2014,184664,20900
"/tweedehands/bmw/5-serie/37817922",2012,185678,22900
"/tweedehands/bmw/2-serie/37817809",2016,42016,22950
"/tweedehands/bmw/1-serie/37817058",2011,99556,17400
"/tweedehands/bmw/3-serie/37817045",2013,67275,24900
"/tweedehands/bmw/3-serie/37816377",2014,133443,19950
"/tweedehands/bmw/3-serie/37815078",2017,21130,40900
"/tweedehands/bmw/6-serie/37812148",2015,25669,77500
"/tweedehands/bmw/x1/37811464",2015,35767,34450
"/tweedehands/bmw/1-serie/37808612",2015,49210,21495
"/tweedehands/bmw/2-serie/37807263",2015,7954,43995
"/tweedehands/bmw/x1/37806973",2017,24000,39880
"/tweedehands/bmw/4-serie/37805025",2017,29149,39995
"/tweedehands/bmw/4-serie/37804859",2015,174033,27950
"/tweedehands/bmw/5-serie/37804221",2012,138916,24450
"/tweedehands/bmw/3-serie/37804056",2013,199916,19900
"/tweedehands/bmw/5-serie/37803395",2014,97335,39900
"/tweedehands/bmw/5-serie/37803389",2012,128034,22450
"/tweedehands/bmw/1-serie/37802093",2011,114232,15950
"/tweedehands/bmw/5-serie/37802066",2013,159050,22950
"/tweedehands/bmw/x1/37801559",2011,149645,19995
"/tweedehands/bmw/3-serie/37798847",2012,118471,18909
"/tweedehands/bmw/5-serie/37796150",2011,197927,19950
"/tweedehands/bmw/7-serie/37795240",2016,20418,74875
"/tweedehands/bmw/6-serie/37794436",2017,7500,120954
"/tweedehands/bmw/x3/37792650",2015,55734,44935
"/tweedehands/bmw/3-serie/37792347",2013,143458,25650
"/tweedehands/bmw/3-serie/37791808",2013,49898,31880
"/tweedehands/bmw/6-serie/37791320",2012,59514,43450
"/tweedehands/bmw/2-serie/37791078",2015,47455,23500
"/tweedehands/bmw/2-serie/37790682",2016,18798,34880
"/tweedehands/bmw/4-serie/37790655",2015,47740,43850
"/tweedehands/bmw/5-serie/37789727",2014,170119,24950
"/tweedehands/bmw/5-serie/37788996",2013,171138,20900
"/tweedehands/bmw/4-serie/37786549",2016,13133,41900
"/tweedehands/bmw/1-serie/37786232",2011,79158,22800
"/tweedehands/bmw/2-serie/37785740",2015,4875,24835
"/tweedehands/bmw/5-serie/37785309",2012,94010,26950
"/tweedehands/bmw/3-serie/37785179",2013,77405,27880
"/tweedehands/bmw/1-serie/37783207",2015,40432,24950
"/tweedehands/bmw/2-serie/37782295",2015,18305,34909
"/tweedehands/bmw/1-serie/37777876",2015,55510,24695
"/tweedehands/bmw/1-serie/37777175",2014,163010,14400
"/tweedehands/bmw/3-serie/37777058",2011,130395,13940
"/tweedehands/bmw/3-serie/37772871",2012,132880,24950
"/tweedehands/bmw/5-serie/37770971",2013,151173,26900
"/tweedehands/bmw/4-serie/37767619",2014,37800,42695
"/tweedehands/bmw/4-serie/37766162",2015,37226,37900
"/tweedehands/bmw/x5/37765948",2015,92023,74995
"/tweedehands/bmw/x1/37765439",2011,59185,25495
"/tweedehands/bmw/3-serie/37764440",2013,182786,15600
"/tweedehands/bmw/3-serie/37757349",2012,137917,22900
"/tweedehands/bmw/1-serie/37756258",2017,1234,32880
"/tweedehands/bmw/1-serie/37754961",2015,61575,19995
"/tweedehands/bmw/2-serie/37754960",2015,67175,24495
"/tweedehands/bmw/1-serie/37754784",2012,69859,16950
"/tweedehands/bmw/4-serie/37754695",2017,19323,40995
"/tweedehands/bmw/2-serie/37753571",2017,1234,41880
"/tweedehands/bmw/3-serie/37753570",2017,1234,59880
"/tweedehands/bmw/3-serie/37753076",2013,158035,16450
"/tweedehands/bmw/3-serie/37752750",2013,59658,22950
"/tweedehands/bmw/5-serie/37752500",2017,14872,58895
"/tweedehands/bmw/x6/37751820",2010,104310,35950
"/tweedehands/bmw/5-serie/37750980",2011,326324,13945
"/tweedehands/bmw/x4/37750682",2014,99220,54495
"/tweedehands/bmw/3-serie/37739922",2014,14363,28995
"/tweedehands/bmw/2-serie/37739739",2017,8966,37950
"/tweedehands/bmw/3-serie/37738333",2017,23156,35950
"/tweedehands/bmw/1-serie/37738266",2012,77437,24950
"/tweedehands/bmw/3-serie/37736242",2012,157836,20950
"/tweedehands/bmw/x3/37735858",2012,159778,27880
"/tweedehands/bmw/3-serie/37735716",2011,197290,11450
"/tweedehands/bmw/3-serie/37733008",2014,110134,23900
"/tweedehands/bmw/3-serie/37732195",2013,269303,13700
"/tweedehands/bmw/5-serie/37730940",2013,129248,37945
"/tweedehands/bmw/5-serie/37728122",2013,142698,21900
"/tweedehands/bmw/3-serie/37725575",2014,150235,22900
"/tweedehands/bmw/5-serie/37725102",2012,117011,29950
"/tweedehands/bmw/1-serie/37724748",2013,106334,14900
"/tweedehands/bmw/1-serie/37724660",2016,15472,22700
"/tweedehands/bmw/3-serie/37724437",2013,80686,19800
"/tweedehands/bmw/2-serie/37723932",2017,11000,33995
"/tweedehands/bmw/3-serie/37722932",2014,94446,33900
"/tweedehands/bmw/3-serie/37722558",2016,26310,42950
"/tweedehands/bmw/5-serie/37722230",2014,165344,26900
"/tweedehands/bmw/x5/37721954",2014,25497,59945
"/tweedehands/bmw/3-serie/37720727",2012,95842,28900
"/tweedehands/bmw/1-serie/37720124",2015,47997,21500
"/tweedehands/bmw/4-serie/37719147",2015,24228,43850
"/tweedehands/bmw/x3/37718960",2012,188972,24995
"/tweedehands/bmw/2-serie/37718450",2017,7893,49750
"/tweedehands/bmw/5-serie/37716943",2012,67576,29850
"/tweedehands/bmw/x5/37715360",2017,3500,79995
"/tweedehands/bmw/3-serie/37714538",2017,24643,36900
"/tweedehands/bmw/3-serie/37713774",2013,179241,17445
"/tweedehands/bmw/3-serie/37711042",2013,58570,24750
"/tweedehands/bmw/x1/37710319",2015,85573,28900
"/tweedehands/bmw/3-serie/37710137",2012,149872,15999
"/tweedehands/bmw/3-serie/37710131",2013,81330,21450
"/tweedehands/bmw/4-serie/37710078",2013,99060,29975
"/tweedehands/bmw/2-serie/37708156",2014,32182,29880
"/tweedehands/bmw/5-serie/37707968",2013,141647,24750
"/tweedehands/bmw/4-serie/37705185",2013,153679,26900
"/tweedehands/bmw/3-serie/37705156",2013,95641,24500
"/tweedehands/bmw/5-serie/37704640",2012,144875,21909
"/tweedehands/bmw/1-serie/37703858",2012,155269,14400
"/tweedehands/bmw/x1/37703014",2010,159953,15950
"/tweedehands/bmw/3-serie/37702727",2012,121223,19500
"/tweedehands/bmw/4-serie/37701984",2015,61557,32400
"/tweedehands/bmw/3-serie/37700161",2013,111483,16870
"/tweedehands/bmw/x1/37699074",2017,24000,43850
"/tweedehands/bmw/5-serie/37698457",2010,116856,19950
"/tweedehands/bmw/1-serie/37696783",2012,164934,13900
"/tweedehands/bmw/3-serie/37696483",2017,20000,45895
"/tweedehands/bmw/3-serie/37693970",2013,109840,22900
"/tweedehands/bmw/5-serie/37693296",2013,236929,33500
"/tweedehands/bmw/3-serie/37691737",2016,32025,41950
"/tweedehands/bmw/1-serie/37691203",2012,153576,18900
"/tweedehands/bmw/1-serie/37690923",2017,18000,28495
"/tweedehands/bmw/1-serie/37690638",2014,102130,16900
"/tweedehands/bmw/1-serie/37689688",2012,147351,11999
"/tweedehands/bmw/1-serie/37689607",2012,103714,17900
"/tweedehands/bmw/3-serie/37687914",2010,134100,15899
"/tweedehands/bmw/3-serie/37687485",2012,102256,29995
"/tweedehands/bmw/1-serie/37687366",2010,119025,9650
"/tweedehands/bmw/1-serie/37684830",2013,87181,16750
"/tweedehands/bmw/4-serie/37682601",2017,20021,48895
"/tweedehands/bmw/3-serie/37682036",2011,167896,12950
"/tweedehands/bmw/1-serie/37681774",2013,56103,17950
"/tweedehands/bmw/3-serie/37680460",2014,160113,16950
"/tweedehands/bmw/5-serie/37679392",2010,188000,12850
"/tweedehands/bmw/3-serie/37679008",2016,48068,36880
"/tweedehands/bmw/3-serie/37678522",2013,97798,21950
"/tweedehands/bmw/1-serie/37678354",2013,139564,25900
"/tweedehands/bmw/6-serie/37678324",2014,135896,54900
"/tweedehands/bmw/5-serie/37676914",2016,37931,42750
"/tweedehands/bmw/1-serie/37676797",2011,210570,13950
"/tweedehands/bmw/x1/37676639",2014,140173,21950
"/tweedehands/bmw/1-serie/37676532",2010,59099,11750
"/tweedehands/bmw/3-serie/37676091",2017,24915,38600
"/tweedehands/bmw/5-serie/37674657",2017,25632,54895
"/tweedehands/bmw/3-serie/37673686",2014,125843,17845
"/tweedehands/bmw/5-serie/37671760",2017,9876,56850
"/tweedehands/bmw/5-serie/37670197",2011,165466,19900
"/tweedehands/bmw/3-serie/37669286",2010,70712,17900
"/tweedehands/bmw/4-serie/37668607",2015,84401,36995
"/tweedehands/bmw/4-serie/37667057",2017,24367,47995
"/tweedehands/bmw/1-serie/37662773",2013,66619,24950
"/tweedehands/bmw/3-serie/37661379",2012,103797,18900
"/tweedehands/bmw/7-serie/37660489",2012,136327,38950
"/tweedehands/bmw/3-serie/33103265",2011,163000,12995
"/tweedehands/bmw/3-serie/37657808",2013,174530,16999
"/tweedehands/bmw/3-serie/37657165",2013,116546,20950
"/tweedehands/bmw/x3/37657161",2011,99803,23750
"/tweedehands/bmw/5-serie/37656815",2013,24328,28999
"/tweedehands/bmw/i8/37656797",2016,43011,97895
"/tweedehands/bmw/2-serie/37656792",2015,56692,22895
"/tweedehands/bmw/3-serie/37656791",2014,66302,32895
"/tweedehands/bmw/4-serie/37656789",2013,62258,37895
"/tweedehands/bmw/4-serie/37656785",2014,82306,64895
"/tweedehands/bmw/2-serie/37656787",2017,5000,74895
"/tweedehands/bmw/5-serie/37656779",2016,50000,40895
"/tweedehands/bmw/i8/37656780",2016,27454,102895
"/tweedehands/bmw/5-serie/37656768",2016,30000,40895
"/tweedehands/bmw/5-serie/37656764",2016,25000,53895
"/tweedehands/bmw/2-serie/37656760",2015,47584,22895
"/tweedehands/bmw/1-serie/37656763",2017,10000,28895
"/tweedehands/bmw/2-serie/37656752",2015,61762,23895
"/tweedehands/bmw/3-serie/37656748",2016,30000,42895
"/tweedehands/bmw/1-serie/37656755",2017,10000,35895
"/tweedehands/bmw/5-serie/37656747",2016,30000,39495
"/tweedehands/bmw/x3/37656745",2017,2500,75895
"/tweedehands/bmw/2-serie/37656740",2017,5000,36895
"/tweedehands/bmw/2-serie/37656736",2017,5000,45895
"/tweedehands/bmw/3-serie/37656730",2017,35000,41495
"/tweedehands/bmw/3-serie/37656728",2017,25326,39495
"/tweedehands/bmw/3-serie/37656727",2016,25000,39895
"/tweedehands/bmw/4-serie/37656725",2017,18628,49895
"/tweedehands/bmw/z4/37656724",2016,21055,44895
"/tweedehands/bmw/3-serie/37656722",2013,70395,21495
"/tweedehands/bmw/x4/37656716",2016,30000,53895
"/tweedehands/bmw/x6/37656709",2012,128317,45895
"/tweedehands/bmw/3-serie/37656704",2015,42838,23895
"/tweedehands/bmw/5-serie/37656700",2017,16200,54895
"/tweedehands/bmw/3-serie/37656691",2014,51589,27495
"/tweedehands/bmw/1-serie/37656689",2016,26000,23495
"/tweedehands/bmw/1-serie/37656688",2014,112101,16895
"/tweedehands/bmw/2-serie/37656678",2016,32500,33895
"/tweedehands/bmw/4-serie/37656672",2017,17903,89895
"/tweedehands/bmw/1-serie/37656675",2017,22514,26895
"/tweedehands/bmw/x3/37656674",2016,39000,51895
"/tweedehands/bmw/x6/37656662",2017,20000,99895
"/tweedehands/bmw/3-serie/37656656",2011,196108,10450
"/tweedehands/bmw/5-serie/37656480",2010,159623,18995
"/tweedehands/bmw/3-serie/37656303",2016,39062,38495
"/tweedehands/bmw/x3/37655138",2014,64325,36895
"/tweedehands/bmw/3-serie/37653999",2012,203731,11500
"/tweedehands/bmw/3-serie/37647674",2012,19645,21700
"/tweedehands/bmw/5-serie/37638117",2016,15533,46995
"/tweedehands/bmw/x1/37635415",2010,86653,19850
"/tweedehands/bmw/2-serie/37635312",2015,12326,36995
"/tweedehands/bmw/3-serie/37633135",2011,88861,15950
"/tweedehands/bmw/6-serie/37631560",2011,164215,36450
"/tweedehands/bmw/x5/37630110",2012,205257,26345
"/tweedehands/bmw/5-serie/37629160",2011,193215,26900
"/tweedehands/bmw/x5/37624977",2011,151075,32900
"/tweedehands/bmw/x1/37624776",2010,201222,10950
"/tweedehands/bmw/5-serie/37624063",2012,146174,23940
"/tweedehands/bmw/3-serie/37624012",2017,8950,39400
"/tweedehands/bmw/6-serie/37623406",2016,25271,74950
"/tweedehands/bmw/5-serie/37623348",2012,187134,21950
"/tweedehands/bmw/1-serie/37622566",2017,20927,25495
"/tweedehands/bmw/x1/37618184",2016,44947,39945
"/tweedehands/bmw/7-serie/37617634",2014,83918,59880
"/tweedehands/bmw/1-serie/37615144",2012,190620,12900
"/tweedehands/bmw/1-serie/37614486",2016,27379,22495
"/tweedehands/bmw/2-serie/37613453",2017,9870,32750
"/tweedehands/bmw/x3/37606647",2014,46576,37909
"/tweedehands/bmw/2-serie/37604542",2017,9407,57950
"/tweedehands/bmw/6-serie/37604415",2012,114588,37950
"/tweedehands/bmw/2-serie/37604334",2017,6621,52950
"/tweedehands/bmw/x3/37603835",2015,66402,42950
"/tweedehands/bmw/5-serie/37603791",2013,112087,32900
"/tweedehands/bmw/1-serie/37603169",2012,154656,12900
"/tweedehands/bmw/5-serie/37602329",2014,58741,30845
"/tweedehands/bmw/5-serie/37601549",2013,179384,27995
"/tweedehands/bmw/4-serie/37600830",2016,33020,32880
"/tweedehands/bmw/2-serie/37600829",2015,111496,21880
"/tweedehands/bmw/3-serie/37599820",2013,57510,26950
"/tweedehands/bmw/3-serie/37599483",2013,159656,20900
"/tweedehands/bmw/3-serie/37599462",2013,116040,17900
"/tweedehands/bmw/3-serie/37594429",2015,69728,24900
"/tweedehands/bmw/1-serie/37590735",2011,113186,12440
"/tweedehands/bmw/1-serie/37589881",2013,144162,13440
"/tweedehands/bmw/5-serie/37589173",2017,7750,67880
"/tweedehands/bmw/5-serie/37589016",2014,83647,29995
"/tweedehands/bmw/5-serie/37588665",2011,197088,17950
"/tweedehands/bmw/3-serie/37588463",2012,96856,23300
"/tweedehands/bmw/5-serie/37584403",2011,100833,33950
"/tweedehands/bmw/2-serie/37584362",2015,21514,34995
"/tweedehands/bmw/3-serie/37583939",2017,6206,39450
"/tweedehands/bmw/5-serie/37583925",2012,56200,31950
"/tweedehands/bmw/1-serie/37583835",2017,20000,33850
"/tweedehands/bmw/1-serie/37581724",2012,174891,15450
"/tweedehands/bmw/4-serie/37581722",2017,12500,48995
"/tweedehands/bmw/3-serie/37579499",2010,136906,14750
"/tweedehands/bmw/5-serie/37573050",2014,90864,25399
"/tweedehands/bmw/1-serie/37572829",2013,97882,16495
"/tweedehands/bmw/3-serie/37572445",2014,90249,32900
"/tweedehands/bmw/x1/37572345",2017,2462,48950
"/tweedehands/bmw/3-serie/37572210",2012,136048,18895
"/tweedehands/bmw/3-serie/37571943",2015,53477,34900
"/tweedehands/bmw/2-serie/37570361",2014,98828,22900
"/tweedehands/bmw/3-serie/37570345",2010,145523,12950
"/tweedehands/bmw/3-serie/37570076",2012,119617,25450
"/tweedehands/bmw/4-serie/37569137",2014,35000,67695
"/tweedehands/bmw/5-serie/37566718",2014,114732,39950
"/tweedehands/bmw/1-serie/37566643",2013,49427,26995
"/tweedehands/bmw/2-serie/37566477",2014,27283,26950
"/tweedehands/bmw/3-serie/37566141",2010,186564,11409
"/tweedehands/bmw/3-serie/37566117",2014,120909,24950
"/tweedehands/bmw/5-serie/37558162",2011,246105,14950
"/tweedehands/bmw/4-serie/37557464",2015,67805,44950
"/tweedehands/bmw/3-serie/37557456",2013,80390,28945
"/tweedehands/bmw/5-serie/37553837",2017,6551,53995
"/tweedehands/bmw/3-serie/37551924",2013,182707,16945
"/tweedehands/bmw/1-serie/37549884",2011,159600,11250
"/tweedehands/bmw/x3/37546262",2012,66783,36400
"/tweedehands/bmw/5-serie/37542853",2014,157499,34950
"/tweedehands/bmw/3-serie/37540032",2012,180332,11900
"/tweedehands/bmw/4-serie/37538530",2015,54291,33900
"/tweedehands/bmw/2-serie/37537847",2017,13952,32880
"/tweedehands/bmw/6-serie/37537416",2011,87381,46950
"/tweedehands/bmw/x4/37536985",2015,61554,46880
"/tweedehands/bmw/3-serie/37536822",2014,82105,33950
"/tweedehands/bmw/1-serie/37536026",2011,109362,14945
"/tweedehands/bmw/5-serie/37533806",2017,4350,68695
"/tweedehands/bmw/2-serie/37525486",2017,34957,70495
"/tweedehands/bmw/1-serie/37524355",2014,136324,21900
"/tweedehands/bmw/5-serie/37524351",2013,104876,30995
"/tweedehands/bmw/3-serie/37523923",2015,40196,29880
"/tweedehands/bmw/3-serie/37522915",2014,86863,30440
"/tweedehands/bmw/5-serie/37522367",2014,142713,25945
"/tweedehands/bmw/5-serie/37521725",2017,13862,54900
"/tweedehands/bmw/3-serie/37520785",2017,20074,49945
"/tweedehands/bmw/2-serie/37520768",2015,51217,24900
"/tweedehands/bmw/5-serie/37520568",2014,39411,34495
"/tweedehands/bmw/x3/37519990",2012,47350,34495
"/tweedehands/bmw/5-serie/37519519",2012,119150,22900
"/tweedehands/bmw/3-serie/37519188",2014,78212,21950
"/tweedehands/bmw/3-serie/37517772",2013,88090,29945
"/tweedehands/bmw/3-serie/37516244",2013,188052,17999
"/tweedehands/bmw/5-serie/37514828",2011,116539,23750
"/tweedehands/bmw/3-serie/37514516",2013,173096,15945
"/tweedehands/bmw/5-serie/37512501",2014,123642,25999
"/tweedehands/bmw/3-serie/37510783",2017,26029,39880
"/tweedehands/bmw/1-serie/37510633",2017,12933,29880
"/tweedehands/bmw/3-serie/37510478",2017,921,45995
"/tweedehands/bmw/5-serie/37510202",2017,18000,50995
"/tweedehands/bmw/4-serie/37509969",2014,32606,27500
"/tweedehands/bmw/3-serie/37506568",2012,126624,17400
"/tweedehands/bmw/3-serie/37505634",2014,87191,34450
"/tweedehands/bmw/x1/37505547",2010,86876,18900
"/tweedehands/bmw/x3/37505288",2017,29333,51900
"/tweedehands/bmw/3-serie/37505067",2014,85755,21950
"/tweedehands/bmw/3-serie/37504744",2015,121439,24900
"/tweedehands/bmw/5-serie/37502970",2012,169832,26895
"/tweedehands/bmw/3-serie/37502671",2012,86734,18900
"/tweedehands/bmw/x1/37500853",2010,55383,18445
"/tweedehands/bmw/4-serie/37497512",2017,19985,47900
"/tweedehands/bmw/7-serie/37496944",2015,64901,49880
"/tweedehands/bmw/3-serie/37496489",2017,5318,34995
"/tweedehands/bmw/5-serie/37496010",2012,89632,28450
"/tweedehands/bmw/x6/37492621",2017,17737,74880
"/tweedehands/bmw/3-serie/37490681",2013,127176,15900
"/tweedehands/bmw/3-serie/37489723",2010,267903,8800
"/tweedehands/bmw/7-serie/37474231",2011,86548,29950
"/tweedehands/bmw/1-serie/37470283",2012,188406,13499
"/tweedehands/bmw/5-serie/37468799",2012,108655,26900
"/tweedehands/bmw/5-serie/37468763",2013,115737,25845
"/tweedehands/bmw/5-serie/37468013",2014,178925,25750
"/tweedehands/bmw/5-serie/37467939",2012,136469,19750
"/tweedehands/bmw/5-serie/37466507",2015,64244,35900
"/tweedehands/bmw/5-serie/37466150",2017,16697,59900
"/tweedehands/bmw/1-serie/37462630",2015,89485,26950
"/tweedehands/bmw/3-serie/37462316",2016,13039,38890
"/tweedehands/bmw/4-serie/37461482",2017,21545,45245
"/tweedehands/bmw/3-serie/37458628",2017,5500,42495
"/tweedehands/bmw/5-serie/37456695",2015,84299,64950
"/tweedehands/bmw/5-serie/37455948",2015,98529,43880
"/tweedehands/bmw/1-serie/37453602",2015,26573,25950
"/tweedehands/bmw/5-serie/37451479",2011,124914,23900
"/tweedehands/bmw/2-serie/37450944",2014,109319,23950
"/tweedehands/bmw/3-serie/37449809",2016,14320,47950
"/tweedehands/bmw/5-serie/37446679",2014,93933,30850
"/tweedehands/bmw/3-serie/37439219",2013,130167,19750
"/tweedehands/bmw/3-serie/37432640",2014,116760,19500
"/tweedehands/bmw/5-serie/37431291",2013,174024,25950
"/tweedehands/bmw/5-serie/37430524",2012,152465,21900
"/tweedehands/bmw/5-serie/37430174",2014,179392,21950
"/tweedehands/bmw/3-serie/37430126",2012,77125,19995
"/tweedehands/bmw/3-serie/37429861",2014,67241,31880
"/tweedehands/bmw/3-serie/37421830",2014,78054,31880
"/tweedehands/bmw/x6/37421090",2011,92602,37750
"/tweedehands/bmw/5-serie/37420562",2016,28480,37950
"/tweedehands/bmw/3-serie/37420270",2016,34482,36880
"/tweedehands/bmw/4-serie/37420207",2017,6057,67880
"/tweedehands/bmw/1-serie/37419145",2017,983,39995
"/tweedehands/bmw/5-serie/37417424",2015,31609,35950
"/tweedehands/bmw/x5/37414810",2012,146187,36450
"/tweedehands/bmw/3-serie/37413471",2011,108525,22945
"/tweedehands/bmw/3-serie/37410563",2010,177155,11900
"/tweedehands/bmw/5-serie/37410006",2013,82424,29900
"/tweedehands/bmw/x4/37409815",2015,38428,55900
"/tweedehands/bmw/x3/37409797",2011,99443,23900
"/tweedehands/bmw/5-serie/37404710",2010,138966,22450
